2.74591
0.00724328
0.0959021
0.131019
0.356737
0.237583
32.4886
0.398569
1.63123
0.214018
1.82515
0.102169
0.0315219
0.457296
0.0200099
0.209363
0.429484
2.09313
0.173643
1.23306
403.981
0.00962191
3.81041
0.0117287
0.395369
5.28728
1.91532
0.0478776
1.09884
0.175036
0.463778
0.044
0.552534
1.50145
0.525873
0.37206
0.0728524
0.40145
0.425993
0.269466
0.0254065
0.206488
0.582776
0.68994
0.270217
0.806623
1.00081
0.178219
0.177621
