0.0131809
0.0603019
0.0139279
0.0698407
0.0626138
0.0354477
0.0321966
0.152542
0.0578984
0.0367091
0.0424999
0.0133355
0.0465768
0.0288175
0.0331015
0.107229
0.105782
0.129613
0.0288952
0.071316
0.0878675
0.124362
0.0190375
0.0413899
0.204218
0.119148
0.175544
0.0304746
0.0138483
0.0181667
0.171138
0.190088
0.0731562
0.0255089
0.0122554
0.1293
0.0255176
0.0238211
0.530425
0.014341
0.0204
0.0645842
0.0146702
0.00919907
0.195231
0.0502903
0.019162
0.0159485
0.105108
0.0999245
