1,01332
6,07387
0,0613366
1,27992
594,884
2,79699
1,35542
12,2954
1,88584
2,42858
10,3874
0,906592
23,3176
0,216291
0,537982
6,0221
44,703
3,00339
2,3994
5,35659
8,26264
7,58369
1,5901
5,26707
473,179
3,10482
9,55703
2,20566
0,108192
1,02955
21,6713
22,2651
2,71675
4,17304
0,124341
3,79196
1,3043
1,59268
351,658
0,019884
0,52391
4,38992
0,279844
0,0373017
98,567
2,34742
0,216622
3,32833
3,92223
2,92284
