0,0726035
6,41426
segfault
1,57194
0,147889
0,318699
0,258035
0,234566
0,263063
1,04759
0,0045845
4,05628
1,52867
0,0926365
0,207888
1,40748
0,241936
1,11774
0,680572
0,0328611
0,0091522
0,158182
segfault
0,21565
0,0225003
0,639577
0,281519
0,0429961
1,26344
0,642873
0,0126364
7,41413
1,20376
0,0125886
0,0615674
0,891162
segfault
0,174956
1,86343
0,0152174
0,206328
0,0144475
0,2037
0,248575
3,07958
34,7904
0,959425
0,178088
0,351903
1,72382
